,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
90685430,Alquiler de Chalet adosado en Passatge Sant Felip,"El Putxet i el Farró, Barcelona",4000,200,3,2,1,0,segunda mano/buen estado,1980,1,1,1,0,1,0,0,08006,2022-02-09
96602432,"Alquiler de Piso en via Augusta, 59","Sant Gervasi - Galvany, Barcelona",1800,65,2,2,0,0,,,1,1,1,4,0,1,1,08006,2022-02-09
96602338,"Alquiler de Piso en via Augusta, 59","Sant Gervasi - Galvany, Barcelona",1600,50,1,1,0,0,,,1,1,1,3,0,1,1,08006,2022-02-09
95484281,"Alquiler de Piso en calle de Muntaner, 402","Sant Gervasi - Galvany, Barcelona",4000,458,0,3,0,0,,,1,0,0,2,1,1,1,08006,2022-02-09
36431438,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",2950,257,6,3,1,0,segunda mano/buen estado,1949,0,0,0,4,0,1,1,08006,2022-02-09
96630005,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",1100,114,3,2,0,0,segunda mano/buen estado,1946,0,0,0,2,1,1,1,08006,2022-02-09
95859338,Alquiler de Piso en Balmes,"Sant Gervasi - Galvany, Barcelona",2018,200,3,3,0,0,segunda mano/buen estado,1948,1,0,0,4,1,1,1,08006,2022-02-09
89222588,Alquiler de Piso en calle de Ríos Rosas,"El Putxet i el Farró, Barcelona",1200,82,2,1,1,0,segunda mano/buen estado,1925,1,1,1,0,1,0,1,08006,2022-02-09
87189205,Alquiler de Piso en Plato,"Sant Gervasi - Galvany, Barcelona",1795,98,2,2,0,0,segunda mano/buen estado,,1,1,1,0,1,1,1,08006,2022-02-09
96219517,Alquiler de Piso en calle de Regàs,"Sant Gervasi - Galvany, Barcelona",795,44,2,1,0,1,segunda mano/buen estado,,0,0,0,4,0,1,1,08006,2022-02-09
95857609,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",2010,70,2,1,1,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08006,2022-02-09
95857608,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",1615,45,1,1,1,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08006,2022-02-09
95595159,Alquiler de Piso en Seneca,"Vila de Gràcia, Barcelona",2475,51,2,2,1,0,segunda mano/buen estado,,0,1,1,2,1,1,1,08006,2022-02-09
87189014,Alquiler de Piso en Plato,"Sant Gervasi - Galvany, Barcelona",2095,98,2,2,0,0,segunda mano/buen estado,,1,1,1,0,1,1,1,08006,2022-02-09
89184619,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",1870,80,2,1,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08006,2022-02-09
96437879,Alquiler de Piso en calle de Septimània,"El Putxet i el Farró, Barcelona",1045,70,3,1,0,0,segunda mano/buen estado,1961,1,1,0,2,0,1,1,08006,2022-02-09
96298653,Alquiler de Ático en calle de Balmes,"El Putxet i el Farró, Barcelona",1400,42,1,1,1,0,segunda mano/buen estado,1930,1,1,0,6,0,1,1,08006,2022-02-09
27897940,Alquiler de Piso en calle Balmes,"Sant Gervasi - Galvany, Barcelona",1350,140,3,2,0,0,segunda mano/buen estado,1950,0,0,0,3,1,1,1,08006,2022-02-09
85473917,Alquiler de Ático en calle de Atenas,"Sant Gervasi - Galvany, Barcelona",1400,85,2,1,1,1,segunda mano/buen estado,,0,0,0,2,1,1,1,08006,2022-02-09
90310798,"Alquiler de Estudio en Urb. San Gervasio, Sant Gervasi - Galvany","Sarrià-Sant Gervasi, Barcelona",895,54,0,1,1,0,segunda mano/buen estado,1958,0,1,1,5,1,1,1,08006,2022-02-09
96667811,Alquiler de Ático en plaza de Gal·la Placídia s/n,"Sant Gervasi - Galvany, Barcelona",1250,40,1,1,1,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08006,2022-02-09
96644199,Alquiler de Piso en AV.DIAGONAL,"Sant Gervasi - Galvany, Barcelona",800,59,1,1,0,1,segunda mano/buen estado,1910,1,0,0,4,0,1,0,08006,2022-02-09
81961441,Alquiler de Piso en plaza de la Torre,"El Putxet i el Farró, Barcelona",1100,50,1,1,0,0,segunda mano/buen estado,1955,1,1,1,2,1,1,1,08006,2022-02-09
96509781,Alquiler de Dúplex en mariano cubi,"Sant Gervasi - Galvany, Barcelona",1300,97,3,2,1,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08006,2022-02-09
96481514,Alquiler de Piso en calle de Balmes,"Sant Gervasi - Galvany, Barcelona",1355,98,3,1,0,1,segunda mano/buen estado,1969,0,0,0,6,0,1,1,08006,2022-02-09
96467156,Alquiler de Piso en calle de Tuset,"Sant Gervasi - Galvany, Barcelona",2950,254,6,3,0,1,segunda mano/buen estado,1950,1,1,0,5,1,1,1,08006,2022-02-09
95110396,Alquiler de Ático en La Torre,"El Putxet i el Farró, Barcelona",1150,67,1,1,1,0,segunda mano/buen estado,2005,1,1,0,6,1,1,1,08006,2022-02-09
96376262,Alquiler de Piso en calle Balmes,"Sant Gervasi - Galvany, Barcelona",2150,194,4,3,0,0,segunda mano/buen estado,1936,0,0,0,2,1,1,1,08006,2022-02-09
96332654,Alquiler de Piso en calle de Tuset,"Sant Gervasi - Galvany, Barcelona",2950,254,6,3,0,1,segunda mano/buen estado,1950,1,1,0,5,1,1,1,08006,2022-02-09
89203163,Alquiler de Piso en calle de Tavern,"Sant Gervasi - Galvany, Barcelona",947,75,3,1,0,0,segunda mano/buen estado,1963,1,0,0,1,1,1,1,08006,2022-02-09
96216532,Alquiler de Piso en ronda del General Mitre,"Sant Gervasi - Galvany, Barcelona",1815,132,3,2,0,0,segunda mano/buen estado,1951,1,1,0,8,1,1,1,08006,2022-02-09
90298848,Alquiler de Estudio en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",895,52,0,1,0,1,segunda mano/buen estado,1930,1,1,1,5,1,1,1,08006,2022-02-09
94415895,Alquiler de Piso en Vila de Gràcia,"Gràcia, Barcelona",1757,60,1,1,0,1,segunda mano/buen estado,2020,1,0,0,1,1,1,1,08006,2022-02-09
35467751,"Alquiler de Piso en calle de vic, 8","Vila de Gràcia, Barcelona",850,68,2,1,0,0,segunda mano/buen estado,1936,0,0,0,1,0,0,1,08006,2022-02-09
95817152,Alquiler de Piso en calle de Muntaner,"Sant Gervasi - Galvany, Barcelona",2000,170,3,2,0,1,segunda mano/buen estado,1933,1,1,0,2,1,1,1,08006,2022-02-09
95064082,"Alquiler de Piso en Balmes, 200","Sant Gervasi - Galvany, Barcelona",4800,416,5,5,1,0,segunda mano/buen estado,1958,1,1,0,6,1,1,1,08006,2022-02-09
94313156,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",4800,380,5,5,0,0,segunda mano/buen estado,1960,1,1,1,0,1,1,1,08006,2022-02-09
96479953,Alquiler de Piso en via Augusta,"Sant Gervasi - Galvany, Barcelona",998,60,3,1,0,1,segunda mano/buen estado,,0,0,0,1,1,1,1,08006,2022-02-09
96335789,Alquiler de Piso en calle del Berlinès,"Sant Gervasi - Galvany, Barcelona",1800,150,5,2,0,0,segunda mano/buen estado,,0,1,0,3,1,1,1,08006,2022-02-09
96399654,"Alquiler de Piso en via Augusta, 100","El Putxet i el Farró, Barcelona",934,60,2,1,0,1,segunda mano/buen estado,,0,0,0,6,1,1,1,08006,2022-02-09
95233848,"Alquiler de Piso en calle de Sant Eusebi, 69","Sant Gervasi - Galvany, Barcelona",1300,130,4,1,0,0,segunda mano/buen estado,1982,1,1,0,7,1,1,1,08006,2022-02-09
96358468,Alquiler de Piso en calle de Tavern,"Sant Gervasi - Galvany, Barcelona",947,75,3,1,0,0,segunda mano/buen estado,1963,1,0,0,1,1,1,1,08006,2022-02-09
96209443,Alquiler de Piso en calle de Ríos Rosas,"El Putxet i el Farró, Barcelona",850,50,1,1,1,0,segunda mano/buen estado,1975,1,0,0,0,0,1,1,08006,2022-02-09
96009805,Alquiler de Piso en calle de Tuset,"Sant Gervasi - Galvany, Barcelona",2950,257,5,3,0,1,segunda mano/buen estado,1950,1,0,0,5,1,1,1,08006,2022-02-09
95726284,Alquiler de Ático en calle de Balmes,"Sant Gervasi - Galvany, Barcelona",7500,250,5,4,1,0,segunda mano/buen estado,1943,1,0,0,6,1,1,1,08006,2022-02-09
87140905,Alquiler de Piso en calle de Balmes,"Sant Gervasi - Galvany, Barcelona",2367,75,2,1,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08006,2022-02-09
96670217,Alquiler de Piso en via Augusta,"Sant Gervasi - Galvany, Barcelona",970,55,1,1,0,0,segunda mano/buen estado,,1,0,0,5,0,1,0,08006,2022-02-09
83337799,Alquiler de Piso en Vic,"Vila de Gràcia, Barcelona",1300,80,2,2,1,0,segunda mano/buen estado,1930,0,1,1,1,1,0,1,08006,2022-02-09
96205201,Alquiler de Piso en calle de Brusi,"Sant Gervasi - Galvany, Barcelona",1150,90,4,2,0,0,segunda mano/buen estado,1966,1,1,1,2,1,1,1,08006,2022-02-09
96142353,Alquiler de Piso en calle de Tavern,"Sant Gervasi - Galvany, Barcelona",2100,113,4,2,0,0,segunda mano/buen estado,,0,1,0,0,1,1,1,08006,2022-02-09
96129574,Alquiler de Estudio en San Eusebio,"El Putxet i el Farró, Barcelona",800,48,0,1,0,0,segunda mano/buen estado,,1,1,1,5,0,1,1,08006,2022-02-09
95645907,Alquiler de Piso en calle de Tavern,"Sant Gervasi - Galvany, Barcelona",2000,196,4,3,1,1,segunda mano/buen estado,1978,1,0,0,3,1,1,1,08006,2022-02-09
90186056,Alquiler de Ático en calle balmes,"El Putxet i el Farró, Barcelona",1400,50,1,1,1,0,segunda mano/buen estado,1930,1,1,0,6,1,1,1,08006,2022-02-09
95994572,Alquiler de Ático en calle de Ferran Valls i Taberner,"Sant Gervasi - Galvany, Barcelona",2100,176,3,2,1,0,segunda mano/buen estado,1948,1,0,0,6,1,1,1,08006,2022-02-09
95580003,Alquiler de Piso en Tuset,"Sant Gervasi - Galvany, Barcelona",3000,257,5,3,1,0,segunda mano/buen estado,1950,1,1,0,4,1,1,1,08006,2022-02-09
29367794,Alquiler de Piso en calle Balmes,"Sant Gervasi - Galvany, Barcelona",3200,231,4,4,0,1,segunda mano/buen estado,1949,0,0,0,6,1,1,1,08006,2022-02-09
94159539,Alquiler de Piso en vic,"Vila de Gràcia, Barcelona",2600,109,3,2,1,0,segunda mano/buen estado,,1,1,1,6,1,1,1,08006,2022-02-09
91780723,Alquiler de Ático en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1250,60,1,1,1,0,segunda mano/buen estado,,1,1,1,1,1,1,1,08006,2022-02-09
96118951,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",4800,416,5,5,0,0,segunda mano/buen estado,1958,1,1,0,6,1,1,1,08006,2022-02-09
85025861,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",7200,190,5,2,1,0,segunda mano/buen estado,,1,1,1,0,1,1,1,08006,2022-02-09
96629486,Alquiler de Piso en calle de Santa Peronella,"Sant Gervasi - Galvany, Barcelona",850,46,2,1,0,0,segunda mano/buen estado,1955,0,1,0,1,0,0,1,08006,2022-02-09
95807423,Alquiler de Piso en Julian Romea,"Sant Gervasi - Galvany, Barcelona",1260,60,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08006,2022-02-09
96628730,"Alquiler de Piso en calle Balmes, 358","El Putxet i el Farró, Barcelona",1500,130,4,2,0,0,segunda mano/buen estado,1949,0,0,0,3,1,1,1,08006,2022-02-09
96342788,Alquiler de Piso en calle del Francolí,"El Putxet i el Farró, Barcelona",900,60,3,1,0,1,segunda mano/buen estado,,0,0,0,4,1,1,1,08006,2022-02-09
95892160,Alquiler de Chalet adosado en Passatge Sant Felip,"El Putxet i el Farró, Barcelona",4000,200,3,3,1,1,segunda mano/buen estado,1980,1,1,0,0,1,0,0,08006,2022-02-09
94504158,Alquiler de Piso en calle d'Aribau,"Sant Gervasi - Galvany, Barcelona",8000,140,4,2,1,1,segunda mano/buen estado,2015,1,1,1,4,1,1,1,08006,2022-02-09
94504104,Alquiler de Piso en Aribau,"Sant Gervasi - Galvany, Barcelona",8000,140,3,2,1,1,segunda mano/buen estado,2015,1,1,1,4,1,1,1,08006,2022-02-09
91722864,Alquiler de Piso en Jules verne,"El Putxet i el Farró, Barcelona",958,46,1,1,0,0,segunda mano/buen estado,2007,1,0,0,3,1,1,1,08006,2022-02-09
96617681,Alquiler de Piso en calle Balmes,"Sant Gervasi - Galvany, Barcelona",1100,70,2,1,0,0,segunda mano/buen estado,,1,0,0,1,1,1,1,08006,2022-02-09
96510834,Alquiler de Ático en Vila de Gràcia,"Gràcia, Barcelona",3000,140,2,2,0,0,segunda mano/buen estado,1960,1,1,1,8,1,1,1,08006,2022-02-09
96181079,Alquiler de Piso en calle Balmes,"Sant Gervasi - Galvany, Barcelona",3300,286,6,4,1,0,segunda mano/buen estado,1948,0,1,0,6,1,1,1,08006,2022-02-09
95582663,Alquiler de Piso en calle de Regàs,"Sant Gervasi - Galvany, Barcelona",900,81,2,1,0,0,segunda mano/buen estado,1958,1,1,0,3,1,1,1,08006,2022-02-09
93880609,Alquiler de Piso en calle del Francolí,"El Putxet i el Farró, Barcelona",1050,79,3,1,0,0,segunda mano/buen estado,1936,0,0,0,0,1,0,1,08006,2022-02-09
93212806,Alquiler de Piso en calle de Saragossa,"El Putxet i el Farró, Barcelona",1180,128,4,2,0,1,segunda mano/buen estado,1963,1,0,0,2,1,1,1,08006,2022-02-09
25133733,"Alquiler de Piso en calle San Eusebio, 7","El Putxet i el Farró, Barcelona",840,43,1,1,0,0,segunda mano/buen estado,1965,0,1,1,3,0,1,1,08006,2022-02-09
95742591,"Alquiler de Piso en calle de Guillem Tell, 6","El Putxet i el Farró, Barcelona",1600,60,2,2,1,1,segunda mano/buen estado,2021,1,1,0,2,1,1,1,08006,2022-02-09
95554894,"Alquiler de Piso en calle de Tuset, 18","Sant Gervasi - Galvany, Barcelona",2950,257,5,3,1,1,segunda mano/buen estado,1950,1,1,0,4,1,1,1,08006,2022-02-09
89394691,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",1943,80,2,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08006,2022-02-09
84173285,"Alquiler de Piso en plaza de Gal·la Placídia, Barcelona","Sant Gervasi - Galvany, Barcelona",2900,95,2,2,1,0,segunda mano/buen estado,1966,1,1,1,6,1,1,1,08006,2022-02-09
95274212,Alquiler de Ático en calle del Francolí,"El Putxet i el Farró, Barcelona",1300,55,2,2,0,0,segunda mano/buen estado,1955,0,0,0,4,1,1,1,08006,2022-02-09
94708512,"Alquiler de Piso en calle Septimania, 46","El Putxet i el Farró, Barcelona",1045,70,3,1,0,0,segunda mano/buen estado,1979,1,1,0,2,0,1,1,08006,2022-02-09
93092572,Alquiler de Piso en Mariano Cubi,"Sant Gervasi - Galvany, Barcelona",1300,45,1,1,0,0,segunda mano/buen estado,1952,1,1,1,1,1,0,1,08006,2022-02-09
95817745,Alquiler de Piso en calle de Muntaner,"Sant Gervasi - La Bonanova, Barcelona",850,45,1,1,0,1,segunda mano/buen estado,1957,1,0,0,2,1,1,1,08006,2022-02-09
86397553,Alquiler de Piso en travesía de Gràcia,"Sant Gervasi - Galvany, Barcelona",2000,142,5,2,0,1,segunda mano/buen estado,1934,1,1,0,3,1,1,1,08006,2022-02-09
81517766,Alquiler de Piso en travesía de Gràcia,"Sant Gervasi - Galvany, Barcelona",1850,142,3,2,0,1,segunda mano/buen estado,1930,1,1,0,1,0,1,1,08006,2022-02-09
95749858,"Alquiler de Piso en ronda del General Mitre, 206","El Putxet i el Farró, Barcelona",1900,150,5,2,0,0,segunda mano/buen estado,,1,0,0,4,1,1,1,08006,2022-02-09
88266159,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1900,142,5,2,0,1,segunda mano/buen estado,,1,1,0,5,1,1,1,08006,2022-02-09
96617400,Alquiler de Piso en avenida Diagonal,"Vila de Gràcia, Barcelona",2480,130,3,2,0,0,segunda mano/buen estado,1920,1,0,0,3,1,1,1,08006,2022-02-09
26038898,Alquiler de Ático en calle Aribau,"Sant Gervasi - Galvany, Barcelona",1200,75,2,2,1,1,segunda mano/buen estado,,0,1,0,8,0,1,1,08006,2022-02-09
96501276,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",2800,257,5,3,0,1,segunda mano/buen estado,1950,1,1,0,4,1,1,1,08006,2022-02-09
96491025,Alquiler de Piso en SENECA,"Vila de Gràcia, Barcelona",1000,76,3,1,0,1,segunda mano/buen estado,1961,0,1,0,5,0,1,1,08006,2022-02-09
96431355,Alquiler de Piso en MUNTANER,"Sant Gervasi - La Bonanova, Barcelona",930,55,2,1,0,1,segunda mano/buen estado,,1,1,0,5,1,1,1,08006,2022-02-09
96141400,"Alquiler de Piso en avenida Diagonal, 520","Sant Gervasi - Galvany, Barcelona",2500,70,1,1,0,1,segunda mano/buen estado,1927,1,1,1,3,0,1,1,08006,2022-02-09
39167456,Alquiler de Estudio en Tavern,"Sant Gervasi - Galvany, Barcelona",800,40,0,1,0,0,segunda mano/buen estado,1947,0,0,0,0,0,0,1,08006,2022-02-09
96573544,Alquiler de Piso en via Augusta,"Sant Gervasi - Galvany, Barcelona",998,62,2,1,0,1,segunda mano/buen estado,1932,0,0,0,4,0,1,1,08006,2022-02-09
95482744,Alquiler de Piso en calle del Francolí,"El Putxet i el Farró, Barcelona",4873,65,3,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08006,2022-02-09
92352650,Alquiler de Piso en calle de les Santjoanistes,"El Putxet i el Farró, Barcelona",790,60,2,1,0,0,segunda mano/buen estado,1964,0,0,0,1,0,1,1,08006,2022-02-09
88276591,Alquiler de Piso en calle del Francolí,"El Putxet i el Farró, Barcelona",4249,70,3,2,0,0,segunda mano/buen estado,,0,0,0,2,0,1,0,08006,2022-02-09
96569480,Alquiler de Piso en via Augusta,"El Putxet i el Farró, Barcelona",1070,67,3,1,1,0,segunda mano/buen estado,1973,1,1,0,3,1,1,1,08006,2022-02-09
95897818,Alquiler de Piso en Denia,"Sant Gervasi - Galvany, Barcelona",1190,98,3,2,0,1,segunda mano/buen estado,1963,1,1,0,4,1,1,1,08006,2022-02-09
32599670,Alquiler de Estudio en padua,"El Putxet i el Farró, Barcelona",780,37,0,1,0,0,segunda mano/buen estado,1977,1,1,1,4,0,1,1,08006,2022-02-09
90842962,Alquiler de Piso en Tuset,"Sant Gervasi - Galvany, Barcelona",2950,260,5,3,0,1,segunda mano/buen estado,1950,1,1,0,4,1,1,1,08006,2022-02-09
96628694,Alquiler de Piso en calle de Tavern,"Sant Gervasi - Galvany, Barcelona",1300,110,3,2,0,1,segunda mano/buen estado,1950,1,1,0,3,1,1,1,08006,2022-02-09
95054485,Alquiler de Piso en plaza de Gal·la Placídia,"Vila de Gràcia, Barcelona",1550,125,5,2,0,1,segunda mano/buen estado,1950,1,0,0,0,1,0,1,08006,2022-02-09
96148242,"Alquiler de Piso en SANTJOANISTES, 11","El Putxet i el Farró, Barcelona",1075,84,3,2,0,1,segunda mano/buen estado,1970,0,0,0,3,1,1,0,08006,2022-02-09
96617688,Alquiler de Piso en calle del Berlinès,"Sant Gervasi - Galvany, Barcelona",1800,150,4,2,0,0,segunda mano/buen estado,1922,0,0,0,3,1,1,1,08006,2022-02-09
95837353,Alquiler de Piso en calle de Puig-reig,"El Putxet i el Farró, Barcelona",2569,70,3,2,0,0,segunda mano/buen estado,,0,1,1,1,1,1,0,08006,2022-02-09
94504235,Alquiler de Piso en calle d'Aribau,"Sant Gervasi - Galvany, Barcelona",10000,140,4,2,1,1,segunda mano/buen estado,2015,1,1,1,4,1,1,1,08006,2022-02-09
89394692,Alquiler de Piso en calle de Balmes,"El Putxet i el Farró, Barcelona",1540,65,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08006,2022-02-09
96422038,Alquiler de Ático en calle del Francolí,"El Putxet i el Farró, Barcelona",1000,62,2,1,1,0,segunda mano/buen estado,1936,0,0,0,4,1,0,1,08006,2022-02-09
39517372,Alquiler de Piso en calle de la Gleva,"El Putxet i el Farró, Barcelona",900,60,3,1,0,1,segunda mano/buen estado,1969,1,1,0,2,0,1,1,08006,2022-02-09
94134371,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1850,180,4,2,0,1,segunda mano/buen estado,,0,1,0,1,1,1,1,08006,2022-02-09
96601202,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1250,85,3,2,0,0,segunda mano/buen estado,,0,0,0,3,1,1,0,08006,2022-02-09
517197,Alquiler de Piso en El Putxet i el Farró,"Sarrià-Sant Gervasi, Barcelona",1200,46,2,1,1,0,segunda mano/buen estado,1925,0,1,1,0,0,0,1,08006,2022-02-09
94135910,Alquiler de Piso en muntaner,"Sant Gervasi - Galvany, Barcelona",1350,85,2,2,0,0,segunda mano/buen estado,,0,1,0,0,0,1,1,08006,2022-02-09
90304096,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1400,100,2,2,0,0,segunda mano/buen estado,,0,0,0,1,1,1,1,08006,2022-02-09
91088978,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1900,140,2,2,1,0,segunda mano/buen estado,,0,1,0,2,0,1,1,08006,2022-02-09
94683461,"Alquiler de Piso en calle Gran de Gràcia, 7","Vila de Gràcia, Barcelona",2500,210,7,2,1,1,segunda mano/buen estado,,0,1,0,4,1,1,1,08006,2022-02-09
94820739,"Alquiler de Piso en Madrazo, 30","Sant Gervasi - Galvany, Barcelona",900,65,2,1,0,0,segunda mano/buen estado,,0,0,0,3,1,1,0,08006,2022-02-09
26602728,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1050,60,1,1,1,0,segunda mano/buen estado,,0,0,0,1,0,1,1,08006,2022-02-09
96542791,Alquiler de Estudio en calle de Ríos Rosas,"El Putxet i el Farró, Barcelona",850,65,0,1,1,0,segunda mano/buen estado,,1,1,1,1,0,1,1,08006,2022-02-09
96633559,Alquiler de Piso en calle de Guillem Tell,"El Putxet i el Farró, Barcelona",1300,80,3,2,0,1,segunda mano/buen estado,1975,0,1,1,2,1,1,1,08006,2022-02-09
96521644,Alquiler de Piso en ronda del General Mitre,"El Putxet i el Farró, Barcelona",1000,55,1,1,0,0,segunda mano/buen estado,,1,1,1,1,0,1,1,08006,2022-02-09
96438562,Alquiler de Piso en ronda del General Mitre,"El Putxet i el Farró, Barcelona",1335,101,3,2,0,1,segunda mano/buen estado,1978,1,1,1,7,1,1,1,08006,2022-02-09
91809886,Alquiler de Piso en calle de Jules Verne,"El Putxet i el Farró, Barcelona",958,50,1,1,0,0,segunda mano/buen estado,,1,0,0,3,1,1,1,08006,2022-02-09
96061270,"Alquiler de Piso en calle de Vallirana, 35","El Putxet i el Farró, Barcelona",975,77,2,2,0,1,segunda mano/buen estado,1936,0,1,0,4,1,1,0,08006,2022-02-09
86354545,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1200,84,2,1,0,1,segunda mano/buen estado,1966,0,1,0,4,1,1,1,08006,2022-02-09
94135412,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",1250,68,2,1,0,0,segunda mano/buen estado,,0,1,0,0,1,1,1,08006,2022-02-09
91660402,Alquiler de Estudio en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",800,65,0,1,1,0,segunda mano/buen estado,,0,1,0,0,0,1,0,08006,2022-02-09
96373589,Alquiler de Piso en calle de Septimània,"El Putxet i el Farró, Barcelona",1200,67,3,1,0,0,segunda mano/buen estado,1959,1,1,0,2,0,1,1,08006,2022-02-09
96152962,Alquiler de Piso en Matilde Díez,"El Putxet i el Farró, Barcelona",880,63,1,1,0,1,segunda mano/buen estado,1967,0,0,0,2,0,0,1,08006,2022-02-09
27332394,Alquiler de Piso en calle Santjoanistes,"El Putxet i el Farró, Barcelona",850,55,2,1,0,0,segunda mano/buen estado,,0,0,0,1,0,1,1,08006,2022-02-09
92500247,Alquiler de Piso en calle de Brusi,"Sant Gervasi - Galvany, Barcelona",1201,85,3,2,0,0,segunda mano/buen estado,,1,0,0,2,1,0,1,08006,2022-02-09
95305260,Alquiler de Estudio en RIO ROSAS,"El Putxet i el Farró, Barcelona",1200,65,0,1,1,0,segunda mano/buen estado,1970,0,1,1,0,0,0,1,08006,2022-02-09
38143002,Alquiler de Piso en Sant Gervasi - Galvany,"Sarrià-Sant Gervasi, Barcelona",2500,100,3,1,0,0,segunda mano/buen estado,,0,1,0,4,0,1,1,08006,2022-02-09
