,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
92270812,Alquiler de Piso en Vidre,"El Gòtic, Barcelona",800,58,2,1,0,1,segunda mano/buen estado,1900,0,1,0,1,0,0,1,08002,2022-02-09
96018130,Alquiler de Piso en calle de la Boqueria,"El Gòtic, Barcelona",1390,70,2,1,0,1,segunda mano/buen estado,,1,0,0,1,1,1,1,08002,2022-02-09
91604760,Alquiler de Piso en calle del Vidre,"El Gòtic, Barcelona",2200,110,3,2,0,1,segunda mano/buen estado,,0,1,1,3,1,1,1,08002,2022-02-09
90746850,Alquiler de Piso en calle de Bertrellans,"El Gòtic, Barcelona",1647,65,1,2,0,0,segunda mano/buen estado,,0,1,1,5,0,1,0,08002,2022-02-09
89394704,Alquiler de Piso en calle de la Portaferrissa,"El Gòtic, Barcelona",1278,40,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,0,0,08002,2022-02-09
96197715,Alquiler de Piso en calle de la Dagueria,"El Gòtic, Barcelona",1500,110,2,2,0,1,segunda mano/buen estado,1700,0,0,0,1,0,0,1,08002,2022-02-09
81379929,Alquiler de Piso en Portaferrissa,"El Gòtic, Barcelona",850,58,2,1,0,0,segunda mano/buen estado,1980,0,1,0,5,0,1,1,08002,2022-02-09
95240396,Alquiler de Ático en plaza de la Mercè,"El Gòtic, Barcelona",4300,104,4,2,1,1,segunda mano/buen estado,,0,0,0,0,0,1,1,08002,2022-02-09
89394703,Alquiler de Estudio en calle de la Portaferrissa,"El Gòtic, Barcelona",1387,40,0,1,0,0,segunda mano/buen estado,,0,1,1,1,0,0,0,08002,2022-02-09
90115094,Alquiler de Estudio en Passatge de Bacardí,"El Gòtic, Barcelona",2185,50,0,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08002,2022-02-09
93901908,Alquiler de Piso en calle de Ferran,"El Gòtic, Barcelona",2724,63,2,1,0,1,segunda mano/buen estado,,0,1,1,1,0,0,0,08002,2022-02-09
93994857,Alquiler de Estudio en calle de Ferran,"El Gòtic, Barcelona",2338,55,0,1,0,1,segunda mano/buen estado,,0,1,1,2,0,0,0,08002,2022-02-09
96221889,Alquiler de Piso en plaza del Duc de Medinaceli,"El Gòtic, Barcelona",3300,90,3,2,0,0,segunda mano/buen estado,,0,1,1,2,1,1,1,08002,2022-02-09
94075489,Alquiler de Piso en plaza d'Antonio López,"El Gòtic, Barcelona",2000,65,1,1,0,1,segunda mano/buen estado,2001,1,1,1,1,1,1,1,08002,2022-02-09
93289438,Alquiler de Ático en plaza d'Antonio López,"El Gòtic, Barcelona",2450,49,1,1,1,1,segunda mano/buen estado,2001,1,1,1,6,1,1,1,08002,2022-02-09
92531466,Alquiler de Piso en plaza Antonio Lopez,"El Gòtic, Barcelona",2000,70,1,1,0,1,segunda mano/buen estado,2000,1,1,1,1,1,1,1,08002,2022-02-09
89879143,Alquiler de Estudio en Correo vell,"El Gòtic, Barcelona",1495,65,0,2,0,1,segunda mano/buen estado,1900,1,1,1,0,1,1,1,08002,2022-02-09
89142713,Alquiler de Ático en calle Ample,"El Gòtic, Barcelona",3500,131,3,2,0,0,segunda mano/buen estado,1900,1,1,1,4,1,1,1,08002,2022-02-09
82092779,"Alquiler de Piso en plaza del Duc de Medinaceli, Barcelona","El Gòtic, Barcelona",2800,80,2,2,1,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08002,2022-02-09
85623229,"Alquiler de Piso en Urb. Barcelona, El Gòtic","Ciutat Vella, Barcelona",1250,75,1,1,0,0,segunda mano/buen estado,,0,0,0,1,1,0,0,08002,2022-02-09
86807579,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",995,45,1,1,0,0,segunda mano/buen estado,,0,0,0,1,0,1,1,08002,2022-02-09
96493065,Alquiler de Piso en calle de Salomó ben Adret,"El Gòtic, Barcelona",950,70,2,1,0,0,segunda mano/buen estado,,0,1,1,3,0,1,1,08002,2022-02-09
96114053,Alquiler de Piso en rambla La,"El Gòtic, Barcelona",1950,72,2,2,0,1,segunda mano/buen estado,1900,1,1,1,2,1,0,1,08002,2022-02-09
85250893,Alquiler de Piso en Passatge de Bacardí,"El Gòtic, Barcelona",2090,40,1,1,0,0,segunda mano/buen estado,,0,1,1,1,1,1,0,08002,2022-02-09
85250902,Alquiler de Piso en Passatge de Bacardí,"El Gòtic, Barcelona",2290,55,2,1,0,0,segunda mano/buen estado,,0,1,1,1,1,1,0,08002,2022-02-09
89425809,Alquiler de Estudio en plaza Sant Jaume,"El Gòtic, Barcelona",1000,42,0,1,0,0,segunda mano/buen estado,,1,1,1,0,1,1,1,08002,2022-02-09
95587043,Alquiler de Piso en calle de l'Arc de Sant Ramon del Call,"El Gòtic, Barcelona",950,77,2,1,0,1,segunda mano/buen estado,1868,0,0,0,2,0,1,1,08002,2022-02-09
91277633,Alquiler de Piso en calle dels Banys Nous s/n,"El Gòtic, Barcelona",1400,100,5,1,0,0,segunda mano/buen estado,,0,1,1,2,0,0,1,08002,2022-02-09
36462619,"Alquiler de Piso en calle dels Lledó, 13","El Gòtic, Barcelona",980,76,4,1,0,0,segunda mano/buen estado,,0,1,0,4,1,0,1,08002,2022-02-09
94152576,Alquiler de Piso en calle lledó,"El Gòtic, Barcelona",1290,83,2,1,0,0,segunda mano/buen estado,,1,1,0,2,0,0,1,08002,2022-02-09
96281382,Alquiler de Piso en calle de la Palma de Sant Just,"El Gòtic, Barcelona",900,98,2,1,0,1,segunda mano/buen estado,1936,0,0,0,3,0,1,1,08002,2022-02-09
88844199,Alquiler de Ático en calle Ample,"El Gòtic, Barcelona",1500,25,0,1,1,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08002,2022-02-09
89244471,"Alquiler de Ático en calle de les Moles, 20","El Gòtic, Barcelona",1800,92,3,2,1,1,segunda mano/buen estado,,0,1,1,6,0,1,0,08002,2022-02-09
376928,"Alquiler de Piso en calle Vidre, 5","El Gòtic, Barcelona",1100,56,1,1,1,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08002,2022-02-09
86197660,"Alquiler de Piso en calle de Salomó ben Adret, 3","El Gòtic, Barcelona",750,60,2,1,0,0,segunda mano/buen estado,,0,1,0,3,0,0,1,08002,2022-02-09
96529340,Alquiler de Piso en calle dels Banys Nous,"El Gòtic, Barcelona",1000,85,3,1,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08002,2022-02-09
96446231,Alquiler de Piso en La Dreta de l'Eixample,"Eixample, Barcelona",1500,62,2,2,0,0,segunda mano/buen estado,,1,1,0,0,0,1,0,08002,2022-02-09
91791855,Alquiler de Piso en calle de Salomó ben Adret s/n,"El Gòtic, Barcelona",850,70,3,1,0,0,segunda mano/buen estado,,0,1,0,2,0,0,1,08002,2022-02-09
90483720,"Alquiler de Piso en calle de Salomó ben Adret, 3","El Gòtic, Barcelona",1600,264,3,2,0,0,,,0,0,0,2,0,0,1,08002,2022-02-09
90376848,Alquiler de Dúplex en calle Comtal,"El Gòtic, Barcelona",1150,75,1,1,1,1,segunda mano/buen estado,1850,0,1,0,1,1,1,1,08002,2022-02-09
89280238,Alquiler de Piso en calle Comtal,"El Gòtic, Barcelona",1000,60,1,1,1,1,segunda mano/buen estado,1850,0,1,1,1,1,1,1,08002,2022-02-09
87491836,Alquiler de Piso en calle de Fontanella,"El Gòtic, Barcelona",900,65,1,1,0,1,segunda mano/buen estado,1890,0,0,0,4,0,1,0,08002,2022-02-09
30015343,"Alquiler de Ático en calle d'En Rauric, 8","El Gòtic, Barcelona",1200,104,2,1,1,0,segunda mano/buen estado,,1,1,1,4,1,0,1,08002,2022-02-09
96288727,"Alquiler de Piso en calle d'Estruc, 38","El Gòtic, Barcelona",1300,98,3,1,0,1,segunda mano/buen estado,,0,1,0,1,0,1,1,08002,2022-02-09
29826861,"Alquiler de Ático en calle Ferran, 59","El Gòtic, Barcelona",1350,100,3,2,1,1,segunda mano/buen estado,,0,1,1,3,1,0,1,08002,2022-02-09
95509432,Alquiler de Piso en lluna s/n,"El Gòtic, Barcelona",750,55,2,1,0,0,segunda mano/buen estado,,0,0,0,2,0,1,0,08002,2022-02-09
94805430,"Alquiler de Piso en calle dels Boters, 12","El Gòtic, Barcelona",1000,61,2,1,0,0,,,0,1,0,4,0,0,1,08002,2022-02-09
90476376,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",900,55,2,1,0,1,segunda mano/buen estado,,0,1,1,3,1,0,1,08002,2022-02-09
92194093,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",635,48,1,1,0,1,segunda mano/buen estado,1900,0,1,1,3,0,0,0,08002,2022-02-09
85798762,"Alquiler de Piso en calle d'Avinyó, 33","El Gòtic, Barcelona",1300,75,2,1,0,1,segunda mano/buen estado,,0,1,1,3,1,1,1,08002,2022-02-09
93129560,Alquiler de Piso en calle d'en Rauric,"El Gòtic, Barcelona",1200,65,1,2,1,0,segunda mano/buen estado,,1,1,1,1,0,0,0,08002,2022-02-09
90854768,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",995,60,1,1,1,1,segunda mano/buen estado,1850,0,1,1,1,1,1,1,08002,2022-02-09
27050673,"Alquiler de Piso en calle la Rambla, 75","El Raval, Barcelona",3950,192,8,3,0,1,segunda mano/buen estado,,0,0,0,1,0,0,1,08002,2022-02-09
95899910,"Alquiler de Piso en calle Tordera, 62","La Dreta de l'Eixample, Barcelona",930,45,2,1,0,0,segunda mano/buen estado,,1,1,0,4,0,1,1,08002,2022-02-09
96447302,Alquiler de Piso en calle d'Escudellers Blancs,"El Gòtic, Barcelona",850,60,1,2,0,1,segunda mano/buen estado,1936,0,0,0,1,1,0,1,08002,2022-02-09
96447268,Alquiler de Piso en calle d'Escudellers Blancs,"El Gòtic, Barcelona",800,60,1,1,0,0,segunda mano/buen estado,1936,0,0,0,1,0,0,1,08002,2022-02-09
90715731,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",600,28,1,1,0,1,segunda mano/buen estado,1840,1,1,1,2,0,1,1,08002,2022-02-09
95893695,Alquiler de Piso en calle de la Portaferrissa,"El Gòtic, Barcelona",1200,55,1,1,0,1,segunda mano/buen estado,1900,0,1,1,2,0,1,0,08002,2022-02-09
