,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
90677920,"Alquiler de Piso en Santa Clara, 81","La Barceloneta, Barcelona",700,35,1,1,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08003,2022-02-09
95476093,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1295,55,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,0,08003,2022-02-09
95943432,Alquiler de Piso en paseo d'Isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3000,70,1,1,1,0,segunda mano/buen estado,,0,0,0,2,1,1,0,08003,2022-02-09
95710344,Alquiler de Piso en Pla de Palau,"Sant Pere - Santa Caterina i la Ribera, Barcelona",4000,135,3,1,0,1,segunda mano/buen estado,1881,1,1,1,1,1,0,1,08003,2022-02-09
81834010,Alquiler de Piso en calle d'Andrea Dòria,"La Barceloneta, Barcelona",850,34,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,0,08003,2022-02-09
94275321,Alquiler de Piso en calle de la Princesa,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1450,62,1,1,0,0,segunda mano/buen estado,,0,1,1,4,1,1,0,08003,2022-02-09
94217299,Alquiler de Piso en calle del Doctor Aiguader,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1300,50,1,1,0,0,segunda mano/buen estado,,0,1,1,2,1,1,0,08003,2022-02-09
82898230,Alquiler de Piso en calle d'Andrea Dòria,"La Barceloneta, Barcelona",895,34,1,1,0,1,segunda mano/buen estado,,0,1,1,0,1,0,0,08003,2022-02-09
85645688,Alquiler de Piso en plaza de les Olles,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1800,160,3,2,0,0,segunda mano/buen estado,,0,0,0,1,1,0,0,08003,2022-02-09
91925945,Alquiler de Ático en isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2800,60,1,1,1,0,segunda mano/buen estado,,1,1,1,5,1,1,1,08003,2022-02-09
89310303,Alquiler de Piso en paseo d'Isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3400,100,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08003,2022-02-09
91927116,Alquiler de Piso en isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3300,100,2,2,0,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
89315297,Alquiler de Piso en paseo d'Isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",4800,160,3,2,1,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
95428358,Alquiler de Piso en Ps isabel II,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3200,100,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08003,2022-02-09
94749150,Alquiler de Piso en calle dels Flassaders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2450,50,1,1,0,0,segunda mano/buen estado,,1,1,1,4,1,1,1,08003,2022-02-09
96673684,Alquiler de Piso en calle de Calders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",700,35,1,1,0,1,segunda mano/buen estado,,0,1,0,1,1,0,1,08003,2022-02-09
83534947,"Alquiler de Piso en antonio lopez, 2","Sant Pere - Santa Caterina i la Ribera, Barcelona",2100,75,1,1,0,0,segunda mano/buen estado,1900,1,1,1,4,1,1,1,08003,2022-02-09
84870769,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2150,200,5,2,0,1,segunda mano/buen estado,1887,0,1,0,1,1,0,1,08003,2022-02-09
82602606,"Alquiler de Piso en calle dels Mirallers, Barcelona","Sant Pere - Santa Caterina i la Ribera, Barcelona",2500,101,2,2,0,1,segunda mano/buen estado,,1,1,1,3,1,1,1,08003,2022-02-09
94833245,Alquiler de Piso en calle dels Flassaders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1450,44,1,1,0,0,segunda mano/buen estado,,0,1,1,1,1,1,0,08003,2022-02-09
90255396,Alquiler de Piso en calle de les Jonqueres,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2600,170,3,2,0,1,segunda mano/buen estado,,1,1,0,2,1,0,1,08003,2022-02-09
96664560,"Alquiler de Piso en calle dels Magatzems, 6","La Barceloneta, Barcelona",700,36,1,1,0,1,segunda mano/buen estado,1936,1,1,1,1,0,0,1,08003,2022-02-09
83441905,"Alquiler de Piso en MAR, 119","La Barceloneta, Barcelona",850,35,2,1,0,1,segunda mano/buen estado,,0,1,1,2,0,0,1,08003,2022-02-09
96642496,Alquiler de Piso en calle de la Maquinista,"La Barceloneta, Barcelona",1370,75,3,1,0,1,segunda mano/buen estado,,1,0,0,5,1,1,1,08003,2022-02-09
96617873,Alquiler de Piso en calle del Doctor Giné i Partagàs,"La Barceloneta, Barcelona",800,36,1,1,0,1,segunda mano/buen estado,1965,0,1,1,1,1,0,1,08003,2022-02-09
96506589,Alquiler de Piso en calle de Sant Pere Més Alt,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2200,220,1,2,1,1,segunda mano/buen estado,1816,1,1,1,3,1,0,1,08003,2022-02-09
88708657,Alquiler de Piso en calle Sevilla,"La Barceloneta, Barcelona",825,34,1,1,0,0,segunda mano/buen estado,,0,1,1,0,0,0,1,08003,2022-02-09
96476005,Alquiler de Piso en calle dels Carders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1350,83,2,2,0,1,segunda mano/buen estado,,1,1,1,1,0,0,1,08003,2022-02-09
37478994,"Alquiler de Piso en calle Born, cerca de Estació de Francia","Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,60,1,1,0,0,segunda mano/buen estado,,1,1,1,3,0,1,1,08003,2022-02-09
82109783,"Alquiler de Piso en Pla de Palau, Barcelona, 3","Sant Pere - Santa Caterina i la Ribera, Barcelona",1240,106,2,1,0,1,segunda mano/buen estado,1862,1,1,1,0,0,1,1,08003,2022-02-09
93953636,Alquiler de Piso en COMERÇ,"Sant Pere - Santa Caterina i la Ribera, Barcelona",850,62,2,1,0,0,segunda mano/buen estado,,0,0,0,0,0,1,1,08003,2022-02-09
96626437,Alquiler de Piso en calle de Sant Pere Més Baix,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,89,2,2,0,1,segunda mano/buen estado,1900,1,1,0,1,1,1,1,08003,2022-02-09
81347640,"Alquiler de Estudio en PORTAL NOU, 40","Sant Pere - Santa Caterina i la Ribera, Barcelona",750,35,0,1,0,0,segunda mano/buen estado,,0,1,1,0,1,0,1,08003,2022-02-09
96085909,Alquiler de Piso en calle dels Metges,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1600,60,2,2,0,1,segunda mano/buen estado,,1,1,1,4,1,1,1,08003,2022-02-09
81410725,Alquiler de Piso en Flassaders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1150,76,2,1,0,1,segunda mano/buen estado,,1,1,1,3,1,0,1,08003,2022-02-09
92451193,Alquiler de Piso en Mirallers,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2500,100,2,2,0,1,segunda mano/buen estado,,1,1,1,3,1,1,1,08003,2022-02-09
96532374,"Alquiler de Piso en calle dels Sombrerers, 5","Sant Pere - Santa Caterina i la Ribera, Barcelona",1050,51,1,1,0,1,segunda mano/buen estado,1900,0,1,1,2,1,0,1,08003,2022-02-09
82139315,Alquiler de Piso en paseo de Joan de Borbó,"La Barceloneta, Barcelona",3900,70,1,1,1,0,segunda mano/buen estado,,0,0,0,0,1,1,0,08003,2022-02-09
96546380,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1950,200,3,2,0,0,segunda mano/buen estado,,0,0,0,2,0,0,1,08003,2022-02-09
95494595,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1500,70,2,1,0,0,segunda mano/buen estado,2009,0,0,0,2,0,1,0,08003,2022-02-09
95494578,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1500,70,2,2,0,0,segunda mano/buen estado,2009,0,0,0,2,0,1,0,08003,2022-02-09
96389186,Alquiler de Piso en calle dels Cecs de Sant Cugat,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1150,40,1,2,0,0,segunda mano/buen estado,1850,0,0,0,0,0,1,0,08003,2022-02-09
96389256,Alquiler de Piso en calle del Doctor Aiguader,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2100,78,2,2,0,0,segunda mano/buen estado,2009,0,1,1,2,0,1,1,08003,2022-02-09
96389260,Alquiler de Piso en paseo de Picasso,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2200,70,2,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08003,2022-02-09
96389205,Alquiler de Piso en calle dels Cecs de Sant Cugat,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1050,40,1,1,0,0,segunda mano/buen estado,1850,0,0,0,1,0,1,0,08003,2022-02-09
96389123,Alquiler de Piso en calle de la Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2850,57,1,1,1,0,segunda mano/buen estado,2014,0,1,1,1,0,1,1,08003,2022-02-09
92602670,Alquiler de Ático en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2800,50,1,1,1,0,segunda mano/buen estado,1840,0,1,1,4,1,1,1,08003,2022-02-09
96599702,Alquiler de Piso en GRAU I TORRAS,"La Barceloneta, Barcelona",700,40,2,1,0,0,segunda mano/buen estado,1902,0,1,1,0,1,0,1,08003,2022-02-09
96589532,"Alquiler de Piso en calle dels Carders, 28","Sant Pere - Santa Caterina i la Ribera, Barcelona",1350,86,2,1,0,0,segunda mano/buen estado,1979,0,0,0,2,0,0,1,08003,2022-02-09
95835390,Alquiler de Piso en paseo de Picasso,"Sant Pere - Santa Caterina i la Ribera, Barcelona",875,68,2,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,08003,2022-02-09
96592265,"Alquiler de Piso en calle del Doctor Aiguader, 1","Sant Pere - Santa Caterina i la Ribera, Barcelona",2000,70,2,2,0,0,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
95837902,Alquiler de Piso en calle dels Metges,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1550,58,2,1,0,1,segunda mano/buen estado,,0,1,1,3,1,1,1,08003,2022-02-09
95837441,Alquiler de Piso en calle dels Metges,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1600,59,2,1,0,1,segunda mano/buen estado,,0,1,1,3,1,1,1,08003,2022-02-09
95837266,Alquiler de Piso en calle dels Metges,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,58,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08003,2022-02-09
95727659,"Alquiler de Piso en paseo de Picasso, 32","Sant Pere - Santa Caterina i la Ribera, Barcelona",2900,144,2,2,0,1,segunda mano/buen estado,1996,1,1,1,2,1,1,1,08003,2022-02-09
95039084,Alquiler de Estudio en calle de la Sal,"La Barceloneta, Barcelona",950,34,0,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,1,08003,2022-02-09
95010802,Alquiler de Piso en calle Proclamacio,"La Barceloneta, Barcelona",1350,40,2,1,0,1,segunda mano/buen estado,,0,1,1,4,1,0,1,08003,2022-02-09
94763591,Alquiler de Piso en calle de l'Argenteria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1495,49,1,1,0,0,segunda mano/buen estado,,0,1,1,4,1,1,0,08003,2022-02-09
94763588,Alquiler de Piso en calle de l'Argenteria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1570,49,1,1,0,0,segunda mano/buen estado,,0,1,1,4,1,1,0,08003,2022-02-09
85740916,Alquiler de Piso en calle de Vinaròs,"La Barceloneta, Barcelona",900,37,1,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08003,2022-02-09
90918618,Alquiler de Piso en calle de l'Argenteria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1570,49,1,1,0,0,segunda mano/buen estado,,0,1,1,3,1,1,0,08003,2022-02-09
95009718,Alquiler de Piso en calle d'En Tarròs,"Sant Pere - Santa Caterina i la Ribera, Barcelona",950,48,2,1,0,0,segunda mano/buen estado,,0,1,0,2,1,0,0,08003,2022-02-09
92069597,"Alquiler de Estudio en alcanar, 7","La Barceloneta, Barcelona",950,37,0,1,0,1,segunda mano/buen estado,1930,1,1,1,4,1,0,1,08003,2022-02-09
88915157,Alquiler de Piso en paseo de Picasso,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3000,233,5,2,0,0,segunda mano/buen estado,,0,0,0,0,0,1,1,08003,2022-02-09
96480392,Alquiler de Ático en sevilla,"La Barceloneta, Barcelona",890,22,0,1,1,0,segunda mano/buen estado,,0,1,1,5,1,0,1,08003,2022-02-09
37790210,Alquiler de Piso en Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",850,75,2,1,0,1,segunda mano/buen estado,1930,1,1,0,2,0,0,1,08003,2022-02-09
90815951,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2900,70,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,1,08003,2022-02-09
90924306,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",3000,75,2,2,0,1,segunda mano/buen estado,,0,1,1,3,1,0,1,08003,2022-02-09
92229253,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1950,200,5,2,0,1,segunda mano/buen estado,,1,0,0,1,1,0,1,08003,2022-02-09
90923358,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2820,100,3,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
90819481,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2900,130,1,1,1,0,segunda mano/buen estado,,0,1,1,5,0,1,1,08003,2022-02-09
90816854,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1000,25,1,1,0,0,segunda mano/buen estado,,0,0,0,5,0,0,1,08003,2022-02-09
96532330,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",800,51,2,1,0,1,segunda mano/buen estado,1898,0,1,0,3,0,0,1,08003,2022-02-09
32810365,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",1195,60,2,1,0,1,segunda mano/buen estado,,0,1,1,4,0,1,1,08003,2022-02-09
96653144,Alquiler de Piso en Placeta de Montcada,"Sant Pere - Santa Caterina i la Ribera, Barcelona",880,90,2,1,0,1,segunda mano/buen estado,1900,0,0,0,3,0,0,1,08003,2022-02-09
96640203,Alquiler de Piso en calle de Sant Elm,"La Barceloneta, Barcelona",800,45,1,1,0,0,segunda mano/buen estado,1900,0,0,0,2,0,0,1,08003,2022-02-09
96629906,"Alquiler de Piso en mar, 45","La Barceloneta, Barcelona",650,35,2,1,0,1,segunda mano/buen estado,,0,0,0,2,0,0,1,08003,2022-02-09
96203773,"Alquiler de Estudio en calle de Freixures, 27","Sant Pere - Santa Caterina i la Ribera, Barcelona",1250,40,0,1,1,0,segunda mano/buen estado,,1,1,1,1,1,1,1,08003,2022-02-09
96203774,"Alquiler de Ático en calle de Freixures, 27","Sant Pere - Santa Caterina i la Ribera, Barcelona",1350,50,0,1,1,0,segunda mano/buen estado,,1,1,1,5,1,1,1,08003,2022-02-09
96203755,"Alquiler de Estudio en Freixures, 27","Sant Pere - Santa Caterina i la Ribera, Barcelona",1000,40,0,1,1,0,segunda mano/buen estado,,1,1,1,1,1,1,1,08003,2022-02-09
96061096,Alquiler de Piso en via Laietana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2100,80,1,2,0,0,segunda mano/buen estado,2021,1,1,0,4,1,1,1,08003,2022-02-09
95817378,Alquiler de Piso en calle de Sant Miquel,"La Barceloneta, Barcelona",1100,45,1,1,1,0,segunda mano/buen estado,,1,0,0,1,1,1,1,08003,2022-02-09
89394757,Alquiler de Piso en paseo de Joan de Borbó,"La Barceloneta, Barcelona",2263,45,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08003,2022-02-09
96511105,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1000,73,2,2,0,1,segunda mano/buen estado,,0,0,0,3,0,1,1,08003,2022-02-09
96490337,Alquiler de Ático en calle de la Princesa,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1000,33,1,1,1,0,segunda mano/buen estado,,1,0,0,0,1,1,1,08003,2022-02-09
96466454,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1950,200,6,2,0,1,segunda mano/buen estado,1920,0,0,0,2,1,0,1,08003,2022-02-09
96466029,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2000,200,6,2,0,1,segunda mano/buen estado,1920,0,0,0,4,1,0,1,08003,2022-02-09
96463276,Alquiler de Estudio en calle de Sant Pere Més Baix,"Sant Pere - Santa Caterina i la Ribera, Barcelona",700,35,0,1,0,0,segunda mano/buen estado,,0,1,1,2,0,0,1,08003,2022-02-09
96453102,Alquiler de Piso en calle dels Mercaders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1100,48,1,2,0,1,segunda mano/buen estado,,0,0,0,3,1,1,1,08003,2022-02-09
96432206,"Alquiler de Piso en calle del Rec Comtal, 10","Sant Pere - Santa Caterina i la Ribera, Barcelona",1075,110,1,1,0,0,segunda mano/buen estado,,0,0,0,1,0,0,1,08003,2022-02-09
96418363,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1800,106,3,2,0,1,segunda mano/buen estado,,1,1,0,3,0,1,1,08003,2022-02-09
93358996,"Alquiler de Piso en calle del Pou de la Cadena, 3","Sant Pere - Santa Caterina i la Ribera, Barcelona",1400,70,1,1,0,1,segunda mano/buen estado,1950,0,1,1,3,1,1,1,08003,2022-02-09
96673676,Alquiler de Estudio en calle de Calders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",625,24,0,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08003,2022-02-09
89660403,Alquiler de Dúplex en Mariners,"La Barceloneta, Barcelona",1300,68,2,1,0,1,segunda mano/buen estado,1936,0,1,1,0,1,0,0,08003,2022-02-09
96293017,Alquiler de Piso en calle dels Assaonadors,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1174,126,2,1,0,0,segunda mano/buen estado,1861,0,1,0,1,1,0,0,08003,2022-02-09
84645627,Alquiler de Piso en calle del Mar,"La Barceloneta, Barcelona",1000,58,2,1,0,1,segunda mano/buen estado,1930,1,0,0,2,1,1,1,08003,2022-02-09
87356497,Alquiler de Piso en calle de l'Allada-Vermell,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1900,40,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,0,0,08003,2022-02-09
93177073,Alquiler de Piso en calle del Mar,"La Barceloneta, Barcelona",1400,60,1,1,1,1,segunda mano/buen estado,1870,1,1,0,2,1,0,1,08003,2022-02-09
86616930,Alquiler de Estudio en Placeta d'En Marcús,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1496,25,0,1,0,0,segunda mano/buen estado,,0,1,1,5,0,0,0,08003,2022-02-09
39875348,Alquiler de Piso en calle Pepe Rubianes,"La Barceloneta, Barcelona",2000,84,3,2,0,0,segunda mano/buen estado,1948,1,1,1,1,0,1,1,08003,2022-02-09
28509441,Alquiler de Ático en calle Volta d'En Dusai,"Sant Pere - Santa Caterina i la Ribera, Barcelona",980,45,1,1,1,0,segunda mano/buen estado,,1,1,1,5,1,0,1,08003,2022-02-09
86545880,Alquiler de Ático en calle de Sant Pere Mitjà,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1100,45,0,1,1,1,segunda mano/buen estado,,1,1,1,3,1,0,1,08003,2022-02-09
83722207,"Alquiler de Piso en calle dels Agullers, Barcelona","Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,79,1,1,0,0,segunda mano/buen estado,1885,1,1,1,4,0,0,1,08003,2022-02-09
95653416,Alquiler de Ático en via Laietana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1650,85,1,2,0,1,segunda mano/buen estado,,1,1,1,8,1,1,1,08003,2022-02-09
90357656,Alquiler de Piso en calle de la Sal,"La Barceloneta, Barcelona",1050,75,2,1,0,0,segunda mano/buen estado,,0,1,0,0,0,0,1,08003,2022-02-09
96665960,Alquiler de Piso en paseo de Lluís Companys,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1220,85,3,2,0,0,segunda mano/buen estado,1910,0,0,0,2,0,1,0,08003,2022-02-09
96394376,Alquiler de Ático en calle dels Abaixadors,"Sant Pere - Santa Caterina i la Ribera, Barcelona",900,60,1,1,0,0,segunda mano/buen estado,,1,1,1,4,0,1,1,08003,2022-02-09
96331689,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2100,104,1,2,0,0,segunda mano/buen estado,1934,1,1,0,4,1,1,1,08003,2022-02-09
96331582,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2750,136,2,2,0,0,segunda mano/buen estado,1934,1,1,0,4,1,1,1,08003,2022-02-09
96529567,Alquiler de Piso en calle del Doctor Giné i Partagàs,"La Barceloneta, Barcelona",714,36,2,1,0,0,segunda mano/buen estado,1900,0,1,0,0,1,0,1,08003,2022-02-09
83033219,"Alquiler de Estudio en calle de Sant Pere Mitjà, Barcelona, 63","Sant Pere - Santa Caterina i la Ribera, Barcelona",850,35,0,1,0,1,segunda mano/buen estado,,0,1,1,4,1,0,1,08003,2022-02-09
96490909,Alquiler de Piso en via Laietana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2100,80,1,2,0,0,segunda mano/buen estado,1934,0,0,0,4,0,1,1,08003,2022-02-09
39067636,"Alquiler de Piso en calle de Cermeño, Barcelona, 15","La Barceloneta, Barcelona",1050,50,1,1,0,0,segunda mano/buen estado,,1,1,1,2,0,0,1,08003,2022-02-09
81235747,"Alquiler de Dúplex en calle de Sant Carles, 08003 Barcelona, 4","La Barceloneta, Barcelona",1050,60,1,1,0,0,segunda mano/buen estado,,1,1,1,1,0,0,1,08003,2022-02-09
96387583,Alquiler de Piso en via Laietana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2050,85,2,1,0,0,segunda mano/buen estado,1934,1,0,0,4,0,1,1,08003,2022-02-09
89763972,Alquiler de Piso en calle dels Canvis Nous,"Sant Pere - Santa Caterina i la Ribera, Barcelona",870,55,1,1,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08003,2022-02-09
96061683,Alquiler de Piso en calle dels Flassaders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",790,54,1,1,0,1,segunda mano/buen estado,1870,0,0,0,2,0,1,1,08003,2022-02-09
96015753,Alquiler de Piso en calle dels Mirallers,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2800,104,2,1,1,1,segunda mano/buen estado,,1,1,1,3,1,1,1,08003,2022-02-09
91930064,Alquiler de Piso en calle de la Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2800,70,1,1,0,0,segunda mano/buen estado,,0,0,0,0,1,1,1,08003,2022-02-09
96532368,"Alquiler de Estudio en calle d'En Cortines, 24","Sant Pere - Santa Caterina i la Ribera, Barcelona",950,45,0,1,1,1,,1930,0,1,1,2,1,0,1,08003,2022-02-09
94357693,Alquiler de Piso en Pou de la Cadena,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1550,80,2,1,0,1,segunda mano/buen estado,1930,0,1,1,2,1,1,1,08003,2022-02-09
93680861,Alquiler de Piso en calle de la Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2600,80,2,1,1,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
96638643,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",1500,70,2,2,0,0,segunda mano/buen estado,,0,0,0,4,0,0,1,08003,2022-02-09
94242030,Alquiler de Piso en calle d'Alcanar,"La Barceloneta, Barcelona",1000,37,1,1,0,1,segunda mano/buen estado,,1,0,0,3,0,0,1,08003,2022-02-09
96121950,Alquiler de Ático en Pontevedra,"La Barceloneta, Barcelona",1100,35,1,1,1,0,segunda mano/buen estado,,1,1,1,6,0,0,1,08003,2022-02-09
96422653,"Alquiler de Piso en calle de Gombau, 14","Sant Pere - Santa Caterina i la Ribera, Barcelona",900,90,2,1,0,1,segunda mano/buen estado,,0,0,0,1,0,1,0,08003,2022-02-09
90919817,Alquiler de Piso en paseo Picasso,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1390,60,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
95414459,Alquiler de Piso en calle de Berenguer Mallol,"La Barceloneta, Barcelona",650,33,1,1,0,0,segunda mano/buen estado,1936,0,1,0,0,0,0,1,08003,2022-02-09
90554321,"Alquiler de Piso en doctor aiguader, 11","Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,65,1,1,0,0,segunda mano/buen estado,2010,1,1,1,3,1,1,1,08003,2022-02-09
91602470,"Alquiler de Piso en Marques de la mina, 13 -15","La Barceloneta, Barcelona",1050,40,2,1,0,1,segunda mano/buen estado,,1,1,1,1,0,0,1,08003,2022-02-09
96394757,Alquiler de Estudio en calle de les Basses de Sant Pere,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,38,0,1,0,1,segunda mano/buen estado,,1,1,1,1,0,0,1,08003,2022-02-09
96352122,Alquiler de Piso en plaza de la Llana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1300,60,1,1,0,0,segunda mano/buen estado,,0,1,1,0,1,0,1,08003,2022-02-09
96219697,"Alquiler de Piso en calle de l'Argenteria, 72","Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,140,3,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,08003,2022-02-09
96394768,Alquiler de Piso en plaza de les Olles,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1275,65,1,1,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08003,2022-02-09
92470965,Alquiler de Piso en calle mar,"La Barceloneta, Barcelona",1700,55,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,1,08003,2022-02-09
90939941,"Alquiler de Piso en calle dels Canvis Vells, 7","Sant Pere - Santa Caterina i la Ribera, Barcelona",900,42,1,1,0,0,segunda mano/buen estado,,1,1,1,3,1,0,0,08003,2022-02-09
96505767,Alquiler de Piso en calle del Bou de Sant Pere,"Sant Pere - Santa Caterina i la Ribera, Barcelona",700,45,1,1,0,1,segunda mano/buen estado,,0,1,1,3,1,0,1,08003,2022-02-09
82559803,Alquiler de Piso en Bou de San Pere,"Sant Pere - Santa Caterina i la Ribera, Barcelona",700,50,1,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08003,2022-02-09
85741079,Alquiler de Piso en calle de Vinaròs,"La Barceloneta, Barcelona",900,37,1,1,0,0,segunda mano/buen estado,,0,0,0,0,1,0,1,08003,2022-02-09
96646465,Alquiler de Piso en calle de les trompetes,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1100,63,1,1,0,1,segunda mano/buen estado,,1,1,0,2,0,1,1,08003,2022-02-09
