,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
94316853,Alquiler de Estudio en calle de Torres i Amat,"El Raval, Barcelona",800,55,0,1,0,0,segunda mano/buen estado,,0,0,0,3,0,1,1,08001,2022-02-09
84539742,"Alquiler de Piso en calle del Carme, Barcelona","El Raval, Barcelona",1200,95,5,2,0,1,segunda mano/buen estado,,0,1,1,3,1,1,0,08001,2022-02-09
96372813,Alquiler de Piso en calle de la Cera,"El Raval, Barcelona",850,60,2,2,1,0,segunda mano/buen estado,1800,0,0,0,1,0,0,0,08001,2022-02-09
96322452,Alquiler de Estudio en calle de la Riera Alta,"El Raval, Barcelona",1150,36,0,1,0,1,segunda mano/buen estado,2019,1,1,1,3,1,1,1,08001,2022-02-09
799431,Alquiler de Piso en calle Tigre,"El Raval, Barcelona",840,49,2,1,0,1,segunda mano/buen estado,1900,0,1,0,1,0,0,1,08001,2022-02-09
95505897,Alquiler de Piso en calle de la Riera Alta,"El Raval, Barcelona",920,31,1,1,0,1,segunda mano/buen estado,1819,0,0,0,3,0,1,1,08001,2022-02-09
96080002,Alquiler de Piso en calle de la Riera Alta,"El Raval, Barcelona",880,31,1,1,0,1,segunda mano/buen estado,1819,0,0,0,4,0,1,1,08001,2022-02-09
95874695,Alquiler de Piso en rambla NOU DE LA,"El Raval, Barcelona",900,76,2,1,0,0,segunda mano/buen estado,1900,0,1,0,1,0,1,1,08001,2022-02-09
94397000,Alquiler de Dúplex en calle de la Riera Alta,"El Raval, Barcelona",1100,40,1,1,0,0,segunda mano/buen estado,1819,1,1,1,4,1,1,1,08001,2022-02-09
96197817,Alquiler de Estudio en calle dels Tallers,"El Raval, Barcelona",650,30,0,1,0,0,segunda mano/buen estado,1810,0,1,1,2,0,1,0,08001,2022-02-09
95719042,Alquiler de Piso en calle de les Carretes,"El Raval, Barcelona",750,50,1,1,0,0,segunda mano/buen estado,,1,1,1,3,1,1,0,08001,2022-02-09
31654249,"Alquiler de Estudio en calle de sant pacià, 14","El Raval, Barcelona",575,45,0,1,0,0,segunda mano/buen estado,,0,1,1,0,0,0,1,08001,2022-02-09
96481220,"Alquiler de Estudio en calle de la Reina Amàlia, 9","El Raval, Barcelona",850,55,0,1,0,0,segunda mano/buen estado,,1,1,1,0,0,0,0,08001,2022-02-09
83650389,"Alquiler de Ático en rambla del Raval, 26","El Raval, Barcelona",795,60,1,1,1,1,segunda mano/buen estado,,1,1,1,5,1,0,1,08001,2022-02-09
96079436,Alquiler de Piso en calle de la Cera,"El Raval, Barcelona",1005,69,3,1,0,0,segunda mano/buen estado,,0,0,0,4,0,0,0,08001,2022-02-09
95930066,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",750,59,1,1,0,0,segunda mano/buen estado,2010,0,0,0,3,1,1,1,08001,2022-02-09
95507989,Alquiler de Piso en calle de Pelai,"La Dreta de l'Eixample, Barcelona",1500,50,1,1,0,0,segunda mano/buen estado,1900,0,1,1,5,1,1,1,08001,2022-02-09
96430655,"Alquiler de Piso en calle de la Morera, 1","El Raval, Barcelona",1050,52,1,2,0,0,segunda mano/buen estado,,1,1,1,0,0,0,1,08001,2022-02-09
96441193,Alquiler de Ático en El Raval,"Ciutat Vella, Barcelona",800,30,0,1,1,0,segunda mano/buen estado,,0,0,0,4,0,1,1,08001,2022-02-09
40579547,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",830,60,2,1,0,1,segunda mano/buen estado,,0,1,1,2,0,0,1,08001,2022-02-09
96460536,Alquiler de Piso en calle del Carme,"El Raval, Barcelona",1450,80,2,1,0,1,segunda mano/buen estado,,0,1,1,3,0,1,1,08001,2022-02-09
92313882,"Alquiler de Ático en rambla del Raval, 49","El Raval, Barcelona",875,60,3,1,0,0,segunda mano/buen estado,,0,0,0,5,0,0,1,08001,2022-02-09
30630394,"Alquiler de Piso en calle Arc del Teatre, 21","El Raval, Barcelona",2650,134,5,5,0,0,segunda mano/buen estado,,1,1,1,3,0,0,1,08001,2022-02-09
96694435,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1000,52,2,2,0,0,segunda mano/buen estado,1900,1,0,0,2,1,0,1,08001,2022-02-09
90576564,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",900,50,2,1,0,1,segunda mano/buen estado,1856,0,1,1,3,1,0,1,08001,2022-02-09
95598250,Alquiler de Piso en calle de l'Hospital,"El Raval, Barcelona",1200,153,4,1,0,0,segunda mano/buen estado,1880,0,0,0,0,1,1,1,08001,2022-02-09
95893670,Alquiler de Dúplex en calle de Gravina,"El Raval, Barcelona",2000,81,2,2,0,1,segunda mano/buen estado,1890,1,1,1,1,0,1,1,08001,2022-02-09
95866167,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1600,80,2,2,0,0,segunda mano/buen estado,2021,1,1,1,3,0,1,1,08001,2022-02-09
96287094,Alquiler de Piso en calle de la Junta de Comerç,"El Raval, Barcelona",950,70,2,1,1,0,segunda mano/buen estado,1900,0,0,0,0,0,0,1,08001,2022-02-09
95975876,Alquiler de Piso en calle de la Junta de Comerç,"El Raval, Barcelona",1050,70,1,1,1,0,segunda mano/buen estado,1900,0,0,0,0,0,0,1,08001,2022-02-09
96423108,Alquiler de Piso en calle de Vistalegre,"El Raval, Barcelona",950,100,3,1,0,0,segunda mano/buen estado,,1,1,1,0,0,0,1,08001,2022-02-09
96407507,Alquiler de Piso en calle de Vistalegre,"El Raval, Barcelona",950,100,3,1,1,0,segunda mano/buen estado,,0,1,0,0,0,0,1,08001,2022-02-09
